LAMMPS data file via write_data, version 19 Nov 2024, timestep = 1, units = lj

1000 atoms
2 atom types

0 20.87064 xlo xhi
0 20.87064 ylo yhi
0 20.87064 zlo zhi

Masses

1 1
2 1

Atoms # chiral

30 30 1 0.0 2.055630 18.612600 2.641840 1.0
710 710 1 0.0 13.742900 12.061600 2.651050 1.0
76 76 1 0.0 17.424600 0.543320 2.664400 1.0
915 915 1 0.0 14.927700 5.393190 2.668280 1.0
285 285 1 0.0 20.096300 0.670195 2.677280 1.0
735 735 1 0.0 14.787500 10.317700 2.688720 1.0
921 921 1 0.0 15.849200 12.588400 2.704340 1.0
51 51 1 0.0 4.575400 5.512170 2.744370 1.0
904 904 1 0.0 7.189180 2.141540 2.746660 1.0
179 179 1 0.0 8.200130 19.665900 2.789390 1.0
251 251 1 0.0 15.850000 19.553400 2.808360 1.0
325 325 1 0.0 10.968800 3.700580 2.832730 1.0
229 229 1 0.0 9.813980 6.482140 2.836880 1.0
165 165 1 0.0 11.166500 15.886400 2.838910 1.0
947 947 1 0.0 7.295260 6.851240 2.841900 1.0
941 941 1 0.0 1.808010 19.910000 2.851570 1.0
224 224 1 0.0 12.730700 13.812000 2.859200 1.0
477 477 1 0.0 4.022680 14.221900 2.898160 1.0
954 954 1 0.0 5.589400 6.177440 2.971440 1.0
834 834 1 0.0 3.445740 6.254790 2.990230 1.0
118 118 1 0.0 7.667340 3.740990 3.002360 1.0
793 793 1 0.0 0.694479 14.228000 3.037770 1.0
670 670 1 0.0 13.919700 10.220700 3.038540 1.0
577 577 1 0.0 18.983600 1.751550 3.087110 1.0
19 19 1 0.0 3.409820 14.250800 3.111650 1.0
755 755 1 0.0 19.058900 5.847040 3.112630 1.0
366 366 1 0.0 19.355200 18.184500 3.124370 1.0
530 530 1 0.0 15.245400 8.209210 3.125980 1.0
996 996 1 0.0 16.234600 15.398300 3.137680 1.0
724 724 1 0.0 2.011440 17.453800 3.146800 1.0
859 859 1 0.0 7.783490 16.287200 3.152500 1.0
854 854 1 0.0 11.297100 18.978600 3.169650 1.0
739 739 1 0.0 1.228260 0.707587 3.183250 1.0
440 440 1 0.0 16.922000 17.153400 3.190160 1.0
770 770 1 0.0 9.206910 4.970040 3.203150 1.0
174 174 1 0.0 8.760430 0.914287 3.231120 1.0
102 102 1 0.0 14.011900 19.162600 3.245030 1.0
150 150 1 0.0 13.818400 3.487520 3.278820 1.0
516 516 1 0.0 0.502039 1.547240 3.292050 1.0
153 153 1 0.0 10.835700 1.716810 3.311600 1.0
747 747 1 0.0 15.084000 3.493550 3.312720 1.0
103 103 1 0.0 0.947766 9.495600 3.332540 1.0
804 804 1 0.0 9.475440 2.303900 3.333160 1.0
438 438 1 0.0 11.877000 8.421210 3.347480 1.0
204 204 1 0.0 17.923000 13.700500 3.349900 1.0
595 595 1 0.0 13.651900 9.735690 3.368440 1.0
830 830 1 0.0 5.832590 15.864900 3.381530 1.0
936 936 1 0.0 7.805870 12.250200 3.389370 1.0
418 418 1 0.0 9.797920 16.406900 3.390540 1.0
839 839 1 0.0 15.373000 19.400600 3.394880 1.0
789 789 1 0.0 1.736210 13.278100 3.451340 1.0
155 155 1 0.0 8.048440 14.769800 3.469290 1.0
306 306 1 0.0 4.480010 0.493919 3.470530 1.0
777 777 1 0.0 15.476300 17.889400 3.508250 1.0
341 341 1 0.0 10.772400 10.648100 3.510330 1.0
198 198 1 0.0 15.896800 1.049990 3.543630 1.0
136 136 1 0.0 13.811700 6.913480 3.557770 1.0
887 887 1 0.0 12.665700 0.806673 3.561010 1.0
919 919 1 0.0 13.274100 13.524100 3.561880 1.0
957 957 1 0.0 18.789100 10.284800 3.565170 1.0
305 305 1 0.0 11.906500 14.119700 3.573600 1.0
669 669 1 0.0 10.029400 1.454670 3.586890 1.0
658 658 1 0.0 2.448170 12.371700 3.609640 1.0
606 606 1 0.0 19.395600 8.416820 3.620360 1.0
191 191 1 0.0 13.097700 19.525200 3.632910 1.0
493 493 1 0.0 17.074100 18.423100 3.658030 1.0
574 574 1 0.0 19.522700 12.868000 3.662360 1.0
245 245 1 0.0 6.082930 18.979400 3.664890 1.0
423 423 1 0.0 1.055940 15.939300 3.711440 1.0
299 299 1 0.0 17.407900 8.056840 3.718590 1.0
820 820 1 0.0 4.312250 1.963110 3.725820 1.0
401 401 1 0.0 3.236400 5.937020 3.771880 1.0
280 280 1 0.0 17.947500 15.896300 3.787880 1.0
130 130 1 0.0 16.834100 20.446200 3.796000 1.0
253 253 1 0.0 9.842970 8.717850 3.838110 1.0
140 140 1 0.0 12.422600 10.604400 3.918640 1.0
446 446 1 0.0 13.514500 16.633700 3.932570 1.0
479 479 1 0.0 5.954180 1.428840 4.002360 1.0
970 970 1 0.0 3.535420 9.132980 4.013960 1.0
232 232 1 0.0 6.596010 1.459890 4.064890 1.0
753 753 1 0.0 10.344000 18.338900 4.068520 1.0
873 873 1 0.0 3.661540 18.411200 4.111630 1.0
36 36 1 0.0 7.094590 3.942870 4.114980 1.0
803 803 1 0.0 11.804700 5.001760 4.126120 1.0
195 195 1 0.0 6.742410 12.910100 4.138690 1.0
278 278 1 0.0 17.335500 2.510210 4.155070 1.0
389 389 1 0.0 1.802720 10.857600 4.169830 1.0
209 209 1 0.0 5.256330 3.260650 4.172490 1.0
756 756 1 0.0 1.594990 19.436700 4.180940 1.0
610 610 1 0.0 10.923500 1.704390 4.189050 1.0
388 388 1 0.0 12.205600 2.716510 4.196130 1.0
991 991 1 0.0 20.008100 2.719000 4.220470 1.0
161 161 1 0.0 14.876800 5.268930 4.235210 1.0
918 918 1 0.0 9.420410 5.116380 4.239110 1.0
413 413 1 0.0 12.408200 17.605000 4.242220 1.0
393 393 1 0.0 6.340830 9.216760 4.290800 1.0
316 316 1 0.0 19.687900 4.554040 4.292300 1.0
640 640 1 0.0 5.423890 13.640400 4.362560 1.0
78 78 1 0.0 7.704680 1.836300 4.385990 1.0
6 6 1 0.0 2.414580 10.345600 4.405640 1.0
940 940 1 0.0 7.062650 5.799660 4.418210 1.0
432 432 1 0.0 2.530780 1.417480 4.468150 1.0
788 788 1 0.0 7.598140 18.537400 4.474550 1.0
949 949 1 0.0 1.325600 3.108660 4.506950 1.0
169 169 1 0.0 17.933000 9.597010 4.535410 1.0
319 319 1 0.0 16.361100 3.691130 4.588880 1.0
709 709 1 0.0 2.356260 7.625290 4.603400 1.0
73 73 1 0.0 14.442600 1.906920 4.663110 1.0
226 226 1 0.0 4.771340 16.500800 4.668960 1.0
681 681 1 0.0 5.370910 11.422700 4.675220 1.0
917 917 1 0.0 2.684140 1.812780 4.702310 1.0
841 841 1 0.0 7.410040 7.524490 4.734840 1.0
99 99 1 0.0 8.544020 14.106600 4.740360 1.0
175 175 1 0.0 12.974900 15.419000 4.773470 1.0
5 5 1 0.0 13.444200 8.855510 4.776660 1.0
894 894 1 0.0 16.511500 17.177300 4.794460 1.0
476 476 1 0.0 11.093900 4.108130 4.803050 1.0
159 159 1 0.0 3.925610 2.802980 4.820990 1.0
213 213 1 0.0 18.796500 19.992200 4.833230 1.0
690 690 1 0.0 9.611160 3.172840 4.861450 1.0
320 320 1 0.0 3.014610 14.062600 4.889660 1.0
695 695 1 0.0 19.413000 15.639500 4.905660 1.0
351 351 1 0.0 11.917300 13.173800 4.908820 1.0
701 701 1 0.0 17.191900 8.365450 4.919920 1.0
583 583 1 0.0 2.824530 18.044500 4.928980 1.0
634 634 1 0.0 6.411240 10.205800 4.931930 1.0
865 865 1 0.0 4.859290 18.543000 4.977480 1.0
943 943 1 0.0 2.148560 5.647590 5.003770 1.0
778 778 1 0.0 11.436100 19.440600 5.017350 1.0
419 419 1 0.0 10.407000 14.587300 5.031190 1.0
492 492 1 0.0 13.362800 3.839240 5.056150 1.0
421 421 1 0.0 0.405021 16.638400 5.082570 1.0
345 345 1 0.0 9.409960 6.801450 5.083620 1.0
848 848 1 0.0 13.934800 0.761060 5.125430 1.0
631 631 1 0.0 8.619860 10.831900 5.130330 1.0
303 303 1 0.0 15.376000 9.065210 5.138800 1.0
566 566 1 0.0 1.247780 1.459090 5.141470 1.0
646 646 1 0.0 0.562373 8.124640 5.149130 1.0
767 767 1 0.0 15.720400 6.617360 5.164610 1.0
122 122 1 0.0 2.810670 17.119100 5.165040 1.0
961 961 1 0.0 0.752679 19.017100 5.200090 1.0
928 928 1 0.0 2.765780 12.284600 5.202510 1.0
330 330 1 0.0 17.790900 3.983880 5.230700 1.0
545 545 1 0.0 17.829600 14.233000 5.282420 1.0
945 945 1 0.0 6.450610 14.025600 5.287220 1.0
879 879 1 0.0 19.382200 7.059230 5.287260 1.0
684 684 1 0.0 19.201200 11.720800 5.312460 1.0
289 289 1 0.0 19.646500 14.001800 5.329630 1.0
128 128 1 0.0 4.250180 7.746570 5.381320 1.0
736 736 1 0.0 15.152700 0.419118 5.383340 1.0
969 969 1 0.0 2.652270 6.830370 5.421970 1.0
754 754 1 0.0 2.472380 19.202200 5.442110 1.0
890 890 1 0.0 20.088900 1.771950 5.449730 1.0
50 50 1 0.0 18.397900 5.699860 5.467120 1.0
988 988 1 0.0 1.904640 4.017290 5.471730 1.0
498 498 1 0.0 18.231100 18.855600 5.488370 1.0
22 22 1 0.0 15.086000 16.220800 5.512420 1.0
214 214 1 0.0 16.818300 12.337300 5.534410 1.0
441 441 1 0.0 8.366780 9.190210 5.562590 1.0
840 840 1 0.0 6.298840 15.841800 5.563090 1.0
21 21 1 0.0 9.093050 4.251620 5.569650 1.0
367 367 1 0.0 4.024720 13.760200 5.606420 1.0
362 362 1 0.0 8.977000 15.839100 5.646280 1.0
769 769 1 0.0 12.480500 7.562350 5.657790 1.0
241 241 1 0.0 16.604800 0.450896 5.676030 1.0
100 100 1 0.0 7.898430 17.179800 5.696950 1.0
365 365 1 0.0 3.629260 9.491410 5.712080 1.0
935 935 1 0.0 11.932600 1.484060 5.732430 1.0
2 2 1 0.0 10.607000 11.084700 5.828460 1.0
264 264 1 0.0 15.921600 2.365170 5.850680 1.0
363 363 1 0.0 9.696830 12.829400 5.856470 1.0
864 864 1 0.0 20.441800 6.542780 5.858520 1.0
629 629 1 0.0 13.207600 9.224570 5.929190 1.0
923 923 1 0.0 14.197100 6.368280 5.933380 1.0
886 886 1 0.0 1.182770 12.753100 5.962230 1.0
444 444 1 0.0 8.981450 5.214520 5.971030 1.0
202 202 1 0.0 6.767380 4.832390 5.987010 1.0
347 347 1 0.0 18.299100 16.896100 6.034570 1.0
225 225 1 0.0 17.016200 10.060600 6.086540 1.0
467 467 1 0.0 10.698800 8.333980 6.093100 1.0
59 59 1 0.0 2.374010 14.954000 6.105110 1.0
647 647 1 0.0 15.681100 19.151600 6.122240 1.0
727 727 1 0.0 13.370300 12.787800 6.181720 1.0
